CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Churn Value,Churn Score,CLTV,ingestion_date
9895-VFOXH,1,United States,California,Scotia,95565,"40.440636, -124.098739",40.440636,-124.098739,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,61,5092,4/1/2025
1230-QAJDW,1,United States,California,Somes Bar,95568,"41.444606, -123.471895",41.444606,-123.471895,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,0,43,2562,4/1/2025
5701-ZIKJE,1,United States,California,Redcrest,95569,"40.363446, -123.835041",40.363446,-123.835041,Male,No,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,0,29,5530,4/1/2025
5032-MIYKT,1,United States,California,Weott,95571,"40.310119, -123.909449",40.310119,-123.909449,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,28,4056,4/1/2025
7396-VJUZB,1,United States,California,Willow Creek,95573,"40.949012, -123.655847",40.949012,-123.655847,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,57,2776,4/1/2025
9717-QEBGU,1,United States,California,Leggett,95585,"39.873371, -123.741474",39.873371,-123.741474,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,37,2980,4/1/2025
5172-RKOCB,1,United States,California,Piercy,95587,"39.955587, -123.681175",39.955587,-123.681175,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,21,5758,4/1/2025
6509-TSGWN,1,United States,California,Whitethorn,95589,"40.053159, -123.995867",40.053159,-123.995867,Female,No,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,72,5359,4/1/2025
3178-CIFOT,1,United States,California,Amador City,95601,"38.431407, -120.8421",38.431407,-120.8421,Female,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),0,58,5916,4/1/2025
4530-NDRKU,1,United States,California,Auburn,95603,"38.912881, -121.082766",38.912881,-121.082766,Female,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,0,80,5091,4/1/2025
5985-TBABQ,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.592745,-121.540036,Female,No,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,0,66,2830,4/1/2025
9800-ONTFE,1,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,Female,No,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,37,4479,4/1/2025
6743-HHQPF,1,United States,California,Capay,95607,"38.681651, -122.130569",38.681651,-122.130569,Male,No,Yes,No,42,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,57,4959,4/1/2025
8455-HIRAQ,1,United States,California,Carmichael,95608,"38.626128, -121.328011",38.626128,-121.328011,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,65,4909,4/1/2025
6616-AALSR,1,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616,Female,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0,76,4997,4/1/2025
9415-ZNBSX,1,United States,California,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,46,5650,4/1/2025
4018-KJYUY,1,United States,California,Courtland,95615,"38.311609, -121.554034",38.311609,-121.554034,Male,No,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0,78,2722,4/1/2025
3884-UEBXB,1,United States,California,Diamond Springs,95619,"38.683605, -120.811852",38.683605,-120.811852,Female,No,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),0,39,6314,4/1/2025
8780-RSYYU,1,United States,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0,23,2159,4/1/2025
5537-UXXVS,1,United States,California,Citrus Heights,95621,"38.69549, -121.307864",38.69549,-121.307864,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,68,4137,4/1/2025
1791-PQHBB,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,Female,No,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0,31,5056,4/1/2025
8701-DGLVH,1,United States,California,Elk Grove,95624,"38.434138, -121.30587",38.434138,-121.30587,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,65,6097,4/1/2025
8741-LQOBK,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,Female,No,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,33,4829,4/1/2025
8082-GHXOP,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,Male,No,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,24,5611,4/1/2025
0980-FEXWF,1,United States,California,Fiddletown,95629,"38.513484, -120.704613",38.513484,-120.704613,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,0,48,3386,4/1/2025
3011-WQKSZ,1,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,Male,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0,31,5188,4/1/2025
8218-FFJDS,1,United States,California,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,27,6114,4/1/2025
1986-PHGZF,1,United States,California,Greenwood,95635,"38.921333, -120.897718",38.921333,-120.897718,Male,Yes,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,54,2812,4/1/2025
9360-OMDZZ,1,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,69,3192,4/1/2025
0345-XMMUG,1,United States,California,Ione,95640,"38.33788, -120.954202",38.33788,-120.954202,Female,No,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,45,5119,4/1/2025
8024-XNAFQ,1,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0,56,5294,4/1/2025
2988-GBIVW,1,United States,California,Knights Landing,95645,"38.875508, -121.765866",38.875508,-121.765866,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,64,5129,4/1/2025
2832-SCUCO,1,United States,California,Kirkwood,95646,"38.631489, -120.015167",38.631489,-120.015167,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0,40,2822,4/1/2025
7036-ZZKBD,1,United States,California,Lincoln,95648,"38.922812, -121.312005",38.922812,-121.312005,Male,No,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),0,79,3282,4/1/2025
0265-PSUAE,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997,Female,No,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0,72,3337,4/1/2025
0463-TXOAK,1,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,Male,No,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,76,5662,4/1/2025
0594-UFTUL,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,31,2928,4/1/2025
9509-MPYOD,1,United States,California,Newcastle,95658,"38.883224, -121.15918",38.883224,-121.15918,Female,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,67,4261,4/1/2025
9128-CPXKI,1,United States,California,Nicolaus,95659,"38.788898, -121.608624",38.788898,-121.608624,Female,No,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,0,45,5470,4/1/2025
0129-KPTWJ,1,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,Male,No,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,20,5943,4/1/2025
5855-EIBDE,1,United States,California,Orangevale,95662,"38.689174, -121.218435",38.689174,-121.218435,Female,No,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),0,57,5948,4/1/2025
5365-LLFYV,1,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,Female,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,65,2245,4/1/2025
5956-YHHRX,1,United States,California,Pilot Hill,95664,"38.803731, -121.043799",38.803731,-121.043799,Male,Yes,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,22,4934,4/1/2025
6008-NAIXK,1,United States,California,Pine Grove,95665,"38.400264, -120.641274",38.400264,-120.641274,Male,Yes,No,No,54,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,58,4521,4/1/2025
1928-BXYIV,1,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213,Male,No,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,28,4592,4/1/2025
5760-FXFVO,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,Male,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0,35,4093,4/1/2025
0961-ZWLVI,1,United States,California,Rancho Cordova,95670,"38.602723, -121.279913",38.602723,-121.279913,Male,No,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0,44,6005,4/1/2025
5181-OABFK,1,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,Female,No,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),0,72,4173,4/1/2025
4007-NHVHI,1,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.688764,-121.457596,Female,Yes,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,57,5679,4/1/2025
7816-VGHTO,1,United States,California,Rio Oso,95674,"38.954144, -121.482536",38.954144,-121.482536,Female,No,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0,30,2866,4/1/2025
5871-DGTXZ,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325,Male,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,38,4636,4/1/2025
7550-WIQVA,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,Male,No,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,0,71,4972,4/1/2025
7544-ZVIKX,1,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,Male,No,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,75,5870,4/1/2025
0016-QLJIS,1,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,Female,No,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0,25,5509,4/1/2025
7508-DQAKK,1,United States,California,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,Female,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,33,6474,4/1/2025
5176-OLSKT,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,-121.114897,Female,No,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),0,61,5546,4/1/2025
9356-AXGMP,1,United States,California,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,Male,No,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0,60,5461,4/1/2025
3556-BVQGL,1,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,Female,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,71,3585,4/1/2025
8979-CAMGB,1,United States,California,Vacaville,95687,"38.333133, -121.920151",38.333133,-121.920151,Male,Yes,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,0,47,6100,4/1/2025
7581-EBBOU,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,Female,No,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),0,62,4260,4/1/2025
5073-RZGBK,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,Female,No,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),0,26,5823,4/1/2025
2192-CKRLV,1,United States,California,Wilton,95693,"38.392559, -121.225093",38.392559,-121.225093,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,0,33,4700,4/1/2025
3154-HMWUU,1,United States,California,Winters,95694,"38.578604, -122.024579",38.578604,-122.024579,Male,No,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,63,5848,4/1/2025
6119-SPUDB,1,United States,California,Woodland,95695,"38.71967, -121.862416",38.71967,-121.862416,Male,No,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,0,73,2653,4/1/2025
6522-OIQSX,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,Female,No,Yes,Yes,69,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),0,23,4175,4/1/2025
7813-ZGGAW,1,United States,California,Applegate,95703,"38.983388, -120.988814",38.983388,-120.988814,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,40,3364,4/1/2025
8748-HFWBO,1,United States,California,Camino,95709,"38.748316, -120.675512",38.748316,-120.675512,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,29,5964,4/1/2025
1052-QJIBV,1,United States,California,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,53,6015,4/1/2025
1319-YLZJG,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,-120.83679,Male,No,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,0,31,2499,4/1/2025
0723-FDLAY,1,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,-120.838404,Male,No,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),0,57,2292,4/1/2025
3050-RLLXC,1,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0,62,5907,4/1/2025
9298-WGMRW,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0,44,4697,4/1/2025
3088-LHEFH,1,United States,California,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,Female,No,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0,33,3885,4/1/2025
6583-KQJLK,1,United States,California,Twin Bridges,95735,"38.805481, -120.13287",38.805481,-120.13287,Female,Yes,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,70,5868,4/1/2025
8544-JNBOX,1,United States,California,Weimar,95736,"39.00978, -120.978273",39.00978,-120.978273,Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,57,4626,4/1/2025
6681-ZSEXG,1,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,Male,No,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),0,71,5477,4/1/2025
6139-ZZRBQ,1,United States,California,Granite Bay,95746,"38.749466, -121.184196",38.749466,-121.184196,Male,Yes,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0,44,4309,4/1/2025
6116-RFVHN,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,Female,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,42,3744,4/1/2025
8884-FEEWR,1,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,70,2858,4/1/2025
3125-RAHBV,1,United States,California,Rocklin,95765,"38.823278, -121.281856",38.823278,-121.281856,Male,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,55,2768,4/1/2025
0373-AIVNJ,1,United States,California,Sacramento,95814,"38.584505, -121.491956",38.584505,-121.491956,Male,No,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,0,67,3755,4/1/2025
1682-VCOIO,1,United States,California,Sacramento,95816,"38.574856, -121.46504",38.574856,-121.46504,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,43,3434,4/1/2025
2072-ZVJJX,1,United States,California,Sacramento,95818,"38.556306, -121.495817",38.556306,-121.495817,Male,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,70,4571,4/1/2025
8849-AYPTR,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,57,3296,4/1/2025
9518-IMLHK,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,Male,No,No,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),0,77,3175,4/1/2025
3646-ITDGM,1,United States,California,Sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184,Female,No,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,56,4831,4/1/2025
3569-VLDHH,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819,Male,No,Yes,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,0,23,6123,4/1/2025
8224-KDLKN,1,United States,California,Sacramento,95825,"38.590035, -121.412455",38.590035,-121.412455,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0,41,4275,4/1/2025
7594-LZNWR,1,United States,California,Sacramento,95826,"38.542532, -121.378826",38.542532,-121.378826,Male,Yes,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0,63,4478,4/1/2025
4001-TSBTV,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386,Female,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,0,49,6423,4/1/2025
8727-XDPUD,1,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,Male,No,No,No,37,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),0,68,5658,4/1/2025
1043-UXOVO,1,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0,35,4955,4/1/2025
1064-FBXNK,1,United States,California,Sacramento,95831,"38.494832, -121.529447",38.494832,-121.529447,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0,20,2618,4/1/2025
3996-ZNWYK,1,United States,California,Sacramento,95832,"38.445939, -121.496855",38.445939,-121.496855,Male,Yes,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,69,5819,4/1/2025
2878-DHMIN,1,United States,California,Sacramento,95833,"38.619049, -121.517552",38.619049,-121.517552,Male,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,0,30,2334,4/1/2025
7762-ONLJY,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446,Female,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0,51,4122,4/1/2025
5795-BKOYE,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284,Female,No,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),0,71,5846,4/1/2025
7402-PWYJJ,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,0,44,6439,4/1/2025
0018-NYROU,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,Female,No,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,57,5536,4/1/2025
7501-VTYLJ,1,United States,California,Sacramento,95864,"38.585826, -121.376263",38.585826,-121.376263,Female,No,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,72,4057,4/1/2025
7608-RGIRO,1,United States,California,Marysville,95901,"39.19514, -121.503883",39.19514,-121.503883,Male,No,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0,66,4889,4/1/2025
0480-BIXDE,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,-121.392283,Female,No,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,66,3249,4/1/2025
5895-QSXOD,1,United States,California,Alleghany,95910,"39.467828, -120.841386",39.467828,-120.841386,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,63,3522,4/1/2025
9814-AOUDH,1,United States,California,Arbuckle,95912,"38.982373, -122.047751",38.982373,-122.047751,Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,57,5625,4/1/2025
6175-IRFIT,1,United States,California,Bangor,95914,"39.396585, -121.38029",39.396585,-121.38029,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,0,66,2610,4/1/2025
8760-ZRHKE,1,United States,California,Berry Creek,95916,"39.657228, -121.37778",39.657228,-121.37778,Female,Yes,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,0,65,5546,4/1/2025
1622-HSHSF,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,58,5607,4/1/2025
6749-UTDVX,1,United States,California,Brownsville,95919,"39.440687, -121.263583",39.440687,-121.263583,Male,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,0,63,6088,4/1/2025
5542-DHSXL,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372,Female,No,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,0,37,3475,4/1/2025
9102-OXKFY,1,United States,California,Camptonville,95922,"39.432127, -121.099287",39.432127,-121.099287,Male,No,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),0,64,4293,4/1/2025
5216-WASFJ,1,United States,California,Challenge,95925,"39.461768, -121.195825",39.461768,-121.195825,Female,Yes,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,30,5603,4/1/2025
